contact_email,contact_name,organization_name,dataset_title,dataset_url,node,property,value,severity,error_msg,pkg_type,checker_type,template
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Barrierefreiheit - Haltekanten (alle Versionen),https://ckan.opendata.swiss/dataset/barrierefreiheit-haltekanten-alle-versionen,https://data.opentransportdata.swiss/dataset/c7beb1c5-d4f8-4c6e-a980-a8178d865b5b,dct:accrualPeriodicity,freq:daily,Warning,"Class 'dcat:Dataset' - Property 'dct:accrualPeriodicity': The frequency must be selected from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/frequency.
        See https://handbook.opendata.swiss/content/glossar/bibliothek/dcat-ap-ch.html#dcat-dataset-accrual-periodicity
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Barrierefreiheit - Haltekanten (alle Versionen),https://ckan.opendata.swiss/dataset/barrierefreiheit-haltekanten-alle-versionen,https://data.opentransportdata.swiss/dataset/c7beb1c5-d4f8-4c6e-a980-a8178d865b5b,dct:publisher,rdfs:label atlas,Violation,"Class 'dcat:Dataset' - Property 'dct:publisher': The publisher must be provided as a foaf:Agent.
        See https://handbook.opendata.swiss/content/glossar/bibliothek/dcat-ap-ch.html#dcat-dataset-publisher
	    ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Barrierefreiheit - Haltekanten (alle Versionen),https://ckan.opendata.swiss/dataset/barrierefreiheit-haltekanten-alle-versionen,https://data.opentransportdata.swiss/dataset/c7beb1c5-d4f8-4c6e-a980-a8178d865b5b/resource/787ec348-bf66-4b8b-bb2f-cb3ff80e3931,dct:rights,NonCommercialAllowed-CommercialAllowed-ReferenceRequired,Warning,"Class 'dcat:Distribution' - Property '​dct:rights': The terms of use should now be provided under dct:license.
        The dct:rights property may only be used to specify one of the following three Creative Commons (CC) licenses:
	https://creativecommons.org/publicdomain/zero/1.0/,
	https://creativecommons.org/licenses/by/4.0/ or https://creativecommons.org/licenses/by-sa/4.0/.      
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-rights-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Barrierefreiheit - Haltekanten (alle Versionen),https://ckan.opendata.swiss/dataset/barrierefreiheit-haltekanten-alle-versionen,https://data.opentransportdata.swiss/dataset/c7beb1c5-d4f8-4c6e-a980-a8178d865b5b,dct:language,en,Warning,"Class 'dcat:Dataset' - Property 'dct:language': The language must be selected from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/language.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dcat-dataset-language
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Barrierefreiheit - Haltekanten (alle Versionen),https://ckan.opendata.swiss/dataset/barrierefreiheit-haltekanten-alle-versionen,https://data.opentransportdata.swiss/dataset/c7beb1c5-d4f8-4c6e-a980-a8178d865b5b,dct:language,it,Warning,"Class 'dcat:Dataset' - Property 'dct:language': The language must be selected from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/language.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dcat-dataset-language
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Barrierefreiheit - Haltekanten (alle Versionen),https://ckan.opendata.swiss/dataset/barrierefreiheit-haltekanten-alle-versionen,https://data.opentransportdata.swiss/dataset/c7beb1c5-d4f8-4c6e-a980-a8178d865b5b,dct:language,de,Warning,"Class 'dcat:Dataset' - Property 'dct:language': The language must be selected from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/language.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dcat-dataset-language
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Barrierefreiheit - Haltekanten (alle Versionen),https://ckan.opendata.swiss/dataset/barrierefreiheit-haltekanten-alle-versionen,https://data.opentransportdata.swiss/dataset/c7beb1c5-d4f8-4c6e-a980-a8178d865b5b,dcat:theme,http://opendata.swiss/group/mobility,Warning,"Class 'dcat:Dataset' - Property 'dcat:theme': The theme must be selected from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/data-theme.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dcat-theme-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Barrierefreiheit - Haltekanten (alle Versionen),https://ckan.opendata.swiss/dataset/barrierefreiheit-haltekanten-alle-versionen,https://data.opentransportdata.swiss/dataset/c7beb1c5-d4f8-4c6e-a980-a8178d865b5b/resource/787ec348-bf66-4b8b-bb2f-cb3ff80e3931,dct:format,ZIP,Warning,"Class 'dcat:Distribution' - Property 'dct:format': The distribution format must be chosen from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/file-type.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-format-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Barrierefreiheit - Haltekanten (alle Versionen),https://ckan.opendata.swiss/dataset/barrierefreiheit-haltekanten-alle-versionen,https://data.opentransportdata.swiss/dataset/c7beb1c5-d4f8-4c6e-a980-a8178d865b5b,dct:language,fr,Warning,"Class 'dcat:Dataset' - Property 'dct:language': The language must be selected from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/language.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dcat-dataset-language
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Barrierefreiheit - Haltekanten (alle Versionen),https://ckan.opendata.swiss/dataset/barrierefreiheit-haltekanten-alle-versionen,https://data.opentransportdata.swiss/dataset/c7beb1c5-d4f8-4c6e-a980-a8178d865b5b,dcat:landingPage,https://data.opentransportdata.swiss/dataset/prm-platform-full,Warning,"Class 'dcat:Dataset' - Property 'dcat:landingPage': The landing page must be provided as an IRI.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dcat-landingpage-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Barrierefreiheit - Haltekanten (alle Versionen),https://ckan.opendata.swiss/dataset/barrierefreiheit-haltekanten-alle-versionen,https://data.opentransportdata.swiss/dataset/c7beb1c5-d4f8-4c6e-a980-a8178d865b5b/resource/787ec348-bf66-4b8b-bb2f-cb3ff80e3931,dct:license,NonCommercialAllowed-CommercialAllowed-ReferenceRequired,Violation,"Class 'dcat:Distribution' - Property 'dct:license': The license must be chosen from the controlled vocabulary available at:
	http://dcat-ap.ch/vocabulary/licenses.      
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-license-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Barrierefreiheit - Verbindungen (Fahrplanwechsel),https://ckan.opendata.swiss/dataset/barrierefreiheit-verbindungen-fahrplanwechsel,https://data.opentransportdata.swiss/dataset/d058fc85-04bd-458b-8474-1c2abd0b671f,dct:language,fr,Warning,"Class 'dcat:Dataset' - Property 'dct:language': The language must be selected from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/language.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dcat-dataset-language
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Barrierefreiheit - Verbindungen (Fahrplanwechsel),https://ckan.opendata.swiss/dataset/barrierefreiheit-verbindungen-fahrplanwechsel,https://data.opentransportdata.swiss/dataset/d058fc85-04bd-458b-8474-1c2abd0b671f,dct:language,en,Warning,"Class 'dcat:Dataset' - Property 'dct:language': The language must be selected from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/language.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dcat-dataset-language
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Barrierefreiheit - Verbindungen (Fahrplanwechsel),https://ckan.opendata.swiss/dataset/barrierefreiheit-verbindungen-fahrplanwechsel,https://data.opentransportdata.swiss/dataset/d058fc85-04bd-458b-8474-1c2abd0b671f,dct:language,it,Warning,"Class 'dcat:Dataset' - Property 'dct:language': The language must be selected from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/language.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dcat-dataset-language
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Barrierefreiheit - Verbindungen (Fahrplanwechsel),https://ckan.opendata.swiss/dataset/barrierefreiheit-verbindungen-fahrplanwechsel,https://data.opentransportdata.swiss/dataset/d058fc85-04bd-458b-8474-1c2abd0b671f,dcat:theme,http://opendata.swiss/group/mobility,Warning,"Class 'dcat:Dataset' - Property 'dcat:theme': The theme must be selected from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/data-theme.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dcat-theme-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Barrierefreiheit - Verbindungen (Fahrplanwechsel),https://ckan.opendata.swiss/dataset/barrierefreiheit-verbindungen-fahrplanwechsel,https://data.opentransportdata.swiss/dataset/d058fc85-04bd-458b-8474-1c2abd0b671f,dcat:landingPage,https://data.opentransportdata.swiss/dataset/prm-relation-future-timetable,Warning,"Class 'dcat:Dataset' - Property 'dcat:landingPage': The landing page must be provided as an IRI.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dcat-landingpage-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Barrierefreiheit - Verbindungen (Fahrplanwechsel),https://ckan.opendata.swiss/dataset/barrierefreiheit-verbindungen-fahrplanwechsel,https://data.opentransportdata.swiss/dataset/d058fc85-04bd-458b-8474-1c2abd0b671f/resource/2ef16f95-1a5d-4154-aac0-c29e22c98be2,dct:license,NonCommercialAllowed-CommercialAllowed-ReferenceRequired,Violation,"Class 'dcat:Distribution' - Property 'dct:license': The license must be chosen from the controlled vocabulary available at:
	http://dcat-ap.ch/vocabulary/licenses.      
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-license-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Barrierefreiheit - Verbindungen (Fahrplanwechsel),https://ckan.opendata.swiss/dataset/barrierefreiheit-verbindungen-fahrplanwechsel,https://data.opentransportdata.swiss/dataset/d058fc85-04bd-458b-8474-1c2abd0b671f/resource/2ef16f95-1a5d-4154-aac0-c29e22c98be2,dct:rights,NonCommercialAllowed-CommercialAllowed-ReferenceRequired,Warning,"Class 'dcat:Distribution' - Property '​dct:rights': The terms of use should now be provided under dct:license.
        The dct:rights property may only be used to specify one of the following three Creative Commons (CC) licenses:
	https://creativecommons.org/publicdomain/zero/1.0/,
	https://creativecommons.org/licenses/by/4.0/ or https://creativecommons.org/licenses/by-sa/4.0/.      
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-rights-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Barrierefreiheit - Verbindungen (Fahrplanwechsel),https://ckan.opendata.swiss/dataset/barrierefreiheit-verbindungen-fahrplanwechsel,https://data.opentransportdata.swiss/dataset/d058fc85-04bd-458b-8474-1c2abd0b671f,dct:language,de,Warning,"Class 'dcat:Dataset' - Property 'dct:language': The language must be selected from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/language.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dcat-dataset-language
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Barrierefreiheit - Verbindungen (Fahrplanwechsel),https://ckan.opendata.swiss/dataset/barrierefreiheit-verbindungen-fahrplanwechsel,https://data.opentransportdata.swiss/dataset/d058fc85-04bd-458b-8474-1c2abd0b671f,dct:accrualPeriodicity,freq:daily,Warning,"Class 'dcat:Dataset' - Property 'dct:accrualPeriodicity': The frequency must be selected from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/frequency.
        See https://handbook.opendata.swiss/content/glossar/bibliothek/dcat-ap-ch.html#dcat-dataset-accrual-periodicity
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Barrierefreiheit - Verbindungen (Fahrplanwechsel),https://ckan.opendata.swiss/dataset/barrierefreiheit-verbindungen-fahrplanwechsel,https://data.opentransportdata.swiss/dataset/d058fc85-04bd-458b-8474-1c2abd0b671f,dct:publisher,rdfs:label atlas,Violation,"Class 'dcat:Dataset' - Property 'dct:publisher': The publisher must be provided as a foaf:Agent.
        See https://handbook.opendata.swiss/content/glossar/bibliothek/dcat-ap-ch.html#dcat-dataset-publisher
	    ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,Barrierefreiheit - Verbindungen (Fahrplanwechsel),https://ckan.opendata.swiss/dataset/barrierefreiheit-verbindungen-fahrplanwechsel,https://data.opentransportdata.swiss/dataset/d058fc85-04bd-458b-8474-1c2abd0b671f/resource/2ef16f95-1a5d-4154-aac0-c29e22c98be2,dct:format,ZIP,Warning,"Class 'dcat:Distribution' - Property 'dct:format': The distribution format must be chosen from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/file-type.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-format-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,(Beta) Angebotsplan NeTEx für On-Demand Verkehre,https://ckan.opendata.swiss/dataset/alpha-timetable-netex-for-demand-responsive-traffic,https://data.opentransportdata.swiss/dataset/da04e7c7-aa9c-47fd-8a78-085f46061f29/resource/5c52e5ab-02e5-4a1a-b713-8c27c3493153,dct:rights,NonCommercialAllowed-CommercialAllowed-ReferenceRequired,Warning,"Class 'dcat:Distribution' - Property '​dct:rights': The terms of use should now be provided under dct:license.
        The dct:rights property may only be used to specify one of the following three Creative Commons (CC) licenses:
	https://creativecommons.org/publicdomain/zero/1.0/,
	https://creativecommons.org/licenses/by/4.0/ or https://creativecommons.org/licenses/by-sa/4.0/.      
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-rights-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,(Beta) Angebotsplan NeTEx für On-Demand Verkehre,https://ckan.opendata.swiss/dataset/alpha-timetable-netex-for-demand-responsive-traffic,https://data.opentransportdata.swiss/dataset/da04e7c7-aa9c-47fd-8a78-085f46061f29/resource/0e821920-0a68-4b4c-86fc-2679b492108a,dct:format,ZIP,Warning,"Class 'dcat:Distribution' - Property 'dct:format': The distribution format must be chosen from the controlled vocabulary available at:
        http://publications.europa.eu/resource/authority/file-type.
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-format-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,(Beta) Angebotsplan NeTEx für On-Demand Verkehre,https://ckan.opendata.swiss/dataset/alpha-timetable-netex-for-demand-responsive-traffic,https://data.opentransportdata.swiss/dataset/da04e7c7-aa9c-47fd-8a78-085f46061f29/resource/40a9c311-904f-46d7-bed6-77f1af9ea55a,dct:rights,NonCommercialAllowed-CommercialAllowed-ReferenceRequired,Warning,"Class 'dcat:Distribution' - Property '​dct:rights': The terms of use should now be provided under dct:license.
        The dct:rights property may only be used to specify one of the following three Creative Commons (CC) licenses:
	https://creativecommons.org/publicdomain/zero/1.0/,
	https://creativecommons.org/licenses/by/4.0/ or https://creativecommons.org/licenses/by-sa/4.0/.      
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-rights-dcat
        ",dcat,shacl,shaclchecker_error.html
OpenData@sbb.ch,OpenData@sbb.ch,oevch,(Beta) Angebotsplan NeTEx für On-Demand Verkehre,https://ckan.opendata.swiss/dataset/alpha-timetable-netex-for-demand-responsive-traffic,https://data.opentransportdata.swiss/dataset/da04e7c7-aa9c-47fd-8a78-085f46061f29/resource/c70a862b-3e81-4216-84d8-970263aa3ccc,dct:license,NonCommercialAllowed-CommercialAllowed-ReferenceRequired,Violation,"Class 'dcat:Distribution' - Property 'dct:license': The license must be chosen from the controlled vocabulary available at:
	http://dcat-ap.ch/vocabulary/licenses.      
        See https://handbook.opendata.swiss/de/content/glossar/bibliothek/dcat-ap-ch.html#dct-license-dcat
        ",dcat,shacl,shaclchecker_error.html
